"loopIteration","time","axisP[0]","axisP[1]","axisP[2]","axisI[0]","axisI[1]","axisI[2]","axisD[0]","axisD[1]","axisF[0]","axisF[1]","axisF[2]","rcCommand[0]","rcCommand[1]","rcCommand[2]","rcCommand[3]","setpoint[0]","setpoint[1]","setpoint[2]","setpoint[3]","vbatLatest","amperageLatest","rssi","gyroADC[0]","gyroADC[1]","gyroADC[2]","accSmooth[0]","accSmooth[1]","accSmooth[2]","motor[0]","motor[1]","motor[2]","motor[3]","flightModeFlags","stateFlags","failsafePhase","rxSignalReceived","rxFlightChannelsValid","heading[0]","heading[1]","heading[2]","axisSum[0]","axisSum[1]","axisSum[2]","rcCommands[0]","rcCommands[1]","rcCommands[2]","rcCommands[3]","axisError[0]","axisError[1]","axisError[2]"
456,22761840,-37,-36,22,0,0,0,5,-1,0,0,0,0,-19,62,1000,-4,-70,27,0,1245,0,99,24,-46,7,-457,-4,1986,187,248,157,212,3,8,0,1,1,-0.0038226763781269426,0.27333376295299133,4.400737337266531,-32,-37,22,-4,-70,27,0,28,24,-20,"",""
464,22762944,-36,-37,20,0,0,0,6,0,0,0,0,0,-19,62,1000,-4,-70,27,0,1245,0,99,23,-44,9,-449,-1,1983,184,247,157,209,3,8,0,1,1,-0.0032804033485565464,0.27161913236541746,4.400556008668948,-30,-37,20,-4,-70,27,0,27,26,-18,"",""
472,22764001,-37,-40,21,0,0,0,6,-2,0,0,0,0,-19,62,1000,-4,-70,27,0,1245,0,99,24,-42,8,-440,1,1981,174,257,157,222,3,8,0,1,1,-0.0027388275710228346,0.2699502250695581,4.40040275210039,-31,-42,21,-4,-70,27,0,28,28,-19,"",""
480,22765041,-38,-43,24,0,0,0,4,-9,0,0,0,0,-19,62,1000,-4,-69,27,0,1245,0,99,24,-40,5,-432,1,1979,167,275,157,241,3,8,0,1,1,-0.0022302392224879267,0.268311065084825,4.400308528030799,-34,-52,24,-4,-69,27,0,28,29,-22,"",""
488,22766111,-38,-45,28,0,0,0,1,-16,0,0,0,0,-19,62,1000,-4,-69,27,0,1245,0,99,25,-38,2,-425,3,1976,165,292,157,257,3,8,0,1,1,-0.0016979463284697472,0.2666798656135703,4.400270647224029,-37,-61,28,-4,-69,27,0,29,31,-25,"",""
496,22767200,-39,-46,31,0,0,0,-1,-19,0,0,0,0,-19,61,1000,-4,-69,27,0,1245,0,99,25,-38,-2,-420,6,1975,172,299,157,263,3,8,0,1,1,-0.0011624139125217374,0.2650393951496552,4.4003122701161805,-40,-65,31,-4,-69,27,0,29,31,-29,"",""
504,22768254,-38,-45,34,0,0,0,-2,-16,0,0,0,0,-18,60,1000,-4,-69,26,0,1245,0,99,24,-38,-5,-415,12,1974,183,287,157,263,3,8,0,1,1,-0.0006347718895789443,0.26342493912139625,4.4004127093739696,-40,-61,34,-4,-69,26,0,28,31,-31,"",""
512,22769310,-36,-43,35,0,0,0,0,-10,0,0,0,0,-18,59,1000,-4,-69,26,0,1245,0,99,23,-39,-6,-412,19,1973,193,260,157,257,3,8,0,1,1,-0.0000825793585053847,0.26180881172078646,4.400535763573198,-36,-53,35,-4,-69,26,0,27,30,-32,"",""
520,22770445,-34,-42,34,0,0,0,5,-2,0,0,0,0,-18,58,1000,-4,-68,25,0,1245,0,99,21,-40,-5,-408,28,1973,192,233,157,253,3,8,0,1,1,0.0005259378436670393,0.26012801601515806,4.4006512452964905,-29,-44,34,-4,-68,25,0,25,28,-30,"",""
528,22771509,-32,-41,30,0,0,0,10,1,0,0,0,0,-18,57,1000,-5,-68,25,0,1248,0,99,19,-39,-3,-404,37,1972,182,216,157,251,3,8,0,1,1,0.0011420712429517502,0.2585246895539279,4.4007261946369765,-22,-40,30,-5,-68,25,0,24,29,-28,"",""
